iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,Brazil,2022-01-08,22499525.0,49303.0,29129.143,619937.0,115.0,81.429,104977.938,230.037,135.91,2892.493,0.537,0.38,1.86,,,,,,,,,,,,,1252.0,0.006,,,tests performed,,,,,,560272.0,,,,,2614.0,54789.0,0.026,47.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-09,22529183.0,29658.0,33108.0,620251.0,314.0,121.429,105116.316,138.378,154.475,2893.958,1.465,0.567,1.85,,,,,,,,,,,,,1252.0,0.006,,,tests performed,335742922.0,166618516.0,144380523.0,29681866.0,,629585.0,156.65,77.74,67.36,13.85,2938.0,58829.0,0.027,47.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-10,22563104.0,33921.0,36289.0,620366.0,115.0,127.571,105274.584,158.268,169.317,2894.494,0.537,0.595,1.83,,,,,,,,,,,,,1252.0,0.006,,,tests performed,336825920.0,166713275.0,144723824.0,30328376.0,1082998.0,678443.0,157.16,77.78,67.53,14.15,3165.0,56089.0,0.026,46.99,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-11,22636359.0,73255.0,44015.286,620507.0,141.0,121.857,105616.376,341.792,205.366,2895.152,0.658,0.569,1.82,,,,,,,,,,,,,1252.0,0.006,,,tests performed,337655171.0,166769657.0,144866950.0,30964122.0,829251.0,678834.0,157.54,77.81,67.59,14.45,3167.0,48955.0,0.023,46.98,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-12,22724232.0,87873.0,53304.0,620641.0,134.0,141.0,106026.373,409.996,248.705,2895.777,0.625,0.658,1.8,,,,,,,,,,,,,1252.0,0.006,,,tests performed,338386118.0,166772188.0,145005051.0,31555580.0,730947.0,679749.0,157.88,77.81,67.66,14.72,3172.0,42346.0,0.02,46.97,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-13,22822177.0,97945.0,62178.143,620830.0,189.0,168.0,106483.363,456.99,290.11,2896.659,0.882,0.784,1.78,,,,,,,,,,,,,1252.0,0.006,,,tests performed,339257036.0,166833338.0,145252463.0,32119256.0,870918.0,728628.0,158.29,77.84,67.77,14.99,3400.0,45984.0,0.021,46.96,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-14,22933289.0,111112.0,69009.571,621063.0,233.0,177.286,107001.788,518.425,321.984,2897.746,1.087,0.827,1.75,,,,,,,,,,,,,1252.0,0.006,,,tests performed,339988963.0,166870347.0,145379254.0,32689339.0,731927.0,757652.0,158.63,77.86,67.83,15.25,3535.0,46172.0,0.022,38.58,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-15,22981851.0,48562.0,68903.714,621233.0,170.0,185.143,107228.367,226.58,321.49,2898.539,0.793,0.864,1.72,,,,,,,,,66119400.0,,308.499,,1252.0,0.006,,,tests performed,340281915.0,166909237.0,145459361.0,32865633.0,292952.0,723965.0,158.77,77.88,67.87,15.33,3378.0,46630.0,0.022,38.58,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-16,23015128.0,33277.0,69420.714,621327.0,94.0,153.714,107383.631,155.263,323.902,2898.978,0.439,0.717,1.7,,,,,,,,,,,,,1118.0,0.005,,,tests performed,343352666.0,167093156.0,146291728.0,34925304.0,3070751.0,1087106.0,160.2,77.96,68.26,16.3,5072.0,67806.0,0.032,38.52,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-17,23089509.0,74381.0,75200.714,621478.0,151.0,158.857,107730.677,347.046,350.87,2899.683,0.705,0.741,1.68,,,,,,,,,,,,,984.0,0.005,,,tests performed,347329271.0,167330250.0,147223765.0,37734662.0,3976605.0,1500479.0,162.06,78.07,68.69,17.61,7001.0,88139.0,0.041,38.46,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-18,23229851.0,140342.0,84784.571,621803.0,325.0,185.143,108385.482,654.806,395.587,2901.199,1.516,0.864,1.66,,,,,,,,,66120342.0,,308.503,,850.0,0.004,,,tests performed,348164653.0,167385859.0,147536850.0,38204173.0,835382.0,1501355.0,162.45,78.1,68.84,17.83,7005.0,88029.0,0.041,38.44,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-19,23425392.0,195541.0,100165.714,622125.0,322.0,212.0,109297.834,912.352,467.352,2902.701,1.502,0.989,1.64,,,,,,,,,,,,,12239.0,0.057,,,tests performed,349495232.0,167547304.0,147737978.0,39175254.0,1330579.0,1587016.0,163.07,78.17,68.93,18.28,7405.0,110731.0,0.052,38.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-20,23595178.0,169786.0,110428.714,622476.0,351.0,235.143,110090.019,792.185,515.237,2904.339,1.638,1.097,1.61,,,,,,,,,,,,,23629.0,0.11,,,tests performed,350629268.0,167751970.0,148043971.0,39815665.0,1134036.0,1624605.0,163.6,78.27,69.07,18.58,7580.0,131233.0,0.061,38.41,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-21,23766499.0,171321.0,119030.0,622875.0,399.0,258.857,110889.366,799.347,555.368,2906.201,1.862,1.208,1.57,,,,,,,,,,,,,35018.0,0.163,,,tests performed,351485976.0,167875050.0,148225622.0,40368648.0,856708.0,1642430.0,164.0,78.33,69.16,18.84,7663.0,143529.0,0.067,38.4,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-22,23931609.0,165110.0,135679.714,623191.0,316.0,279.714,111659.734,770.368,633.052,2907.675,1.474,1.305,1.54,,,,,,,,,,,,,46407.0,0.217,,,tests performed,352744905.0,168014778.0,148534163.0,41179575.0,1258929.0,1780427.0,164.58,78.39,69.3,19.21,8307.0,157934.0,0.074,38.38,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-23,24054405.0,122796.0,148468.143,623370.0,179.0,291.857,112232.673,572.94,692.72,2908.51,0.835,1.362,1.5,,,,,,,,,,,,,57930.0,0.27,,,tests performed,352952210.0,168090877.0,148571660.0,41273385.0,207305.0,1371363.0,164.68,78.43,69.32,19.26,6398.0,142532.0,0.067,38.38,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-24,24142032.0,87627.0,150360.429,623636.0,266.0,308.286,112641.522,408.849,701.549,2909.751,1.241,1.438,1.47,,,,,,,,,66606202.0,,310.77,,69453.0,0.324,,,tests performed,354878131.0,168341120.0,148929430.0,42592544.0,1925921.0,1078409.0,165.58,78.54,69.49,19.87,5032.0,144410.0,0.067,38.36,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-25,24342322.0,200290.0,158924.429,624129.0,493.0,332.286,113576.032,934.51,741.507,2912.052,2.3,1.55,1.43,,,,,,,,,,,,,80090.0,0.374,,,tests performed,355987219.0,168546490.0,149165531.0,43260640.0,1109088.0,1117509.0,166.1,78.64,69.6,20.18,5214.0,165804.0,0.077,34.47,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-26,24560093.0,217771.0,162100.143,624717.0,588.0,370.286,114592.105,1016.073,756.324,2914.795,2.743,1.728,1.4,,,,,,,,,,,,,79203.0,0.37,,,tests performed,357132990.0,168921071.0,149273731.0,43930017.0,1145771.0,1091108.0,166.63,78.81,69.65,20.5,5091.0,196252.0,0.092,34.46,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-27,24789795.0,229702.0,170659.571,625390.0,673.0,416.286,115663.845,1071.74,796.261,2917.935,3.14,1.942,1.36,,,,,,,,,,,,,78317.0,0.365,,,tests performed,358789930.0,169261105.0,149542396.0,44986684.0,1656940.0,1165809.0,167.4,78.97,69.77,20.99,5439.0,215591.0,0.101,34.44,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-28,25050601.0,260806.0,183443.143,626170.0,780.0,470.714,116880.709,1216.865,855.906,2921.574,3.639,2.196,1.33,,,,,,,,,,,,,77430.0,0.361,,,tests performed,360492730.0,169619416.0,149714068.0,46174206.0,1702800.0,1286679.0,168.2,79.14,69.85,21.54,6003.0,249195.0,0.116,34.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-29,25256198.0,205597.0,189227.0,626870.0,700.0,525.571,117839.981,959.271,882.892,2924.84,3.266,2.452,1.3,,,,,,,,,,,,,76544.0,0.357,,,tests performed,361165196.0,169825847.0,149779557.0,46576117.0,672466.0,1202899.0,168.51,79.24,69.88,21.73,5612.0,258724.0,0.121,34.42,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-30,25360647.0,104449.0,186606.0,627150.0,280.0,540.0,118327.317,487.337,870.663,2926.147,1.306,2.52,1.26,,,,,,,,,,,,,75657.0,0.353,,,tests performed,361309679.0,169865538.0,149793528.0,46667050.0,144483.0,1193924.0,168.58,79.26,69.89,21.77,5571.0,253523.0,0.118,34.42,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-01-31,25463530.0,102883.0,188785.429,627589.0,439.0,564.714,118807.347,480.03,880.832,2928.195,2.048,2.635,1.22,,,,,,,,,,,,,74770.0,0.349,,,tests performed,362503209.0,170322125.0,149930855.0,47268419.0,1193530.0,1089297.0,169.14,79.47,69.95,22.05,5082.0,283001.0,0.132,34.41,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,719557.9,25.15,46.33,3357.30220002057
BRA,South America,Brazil,2022-02-01,25634781.0,171251.0,184637.0,628356.0,767.0,603.857,119606.368,799.02,861.476,2931.774,3.579,2.817,1.19,,,,,,,,,67204366.0,,313.561,,74770.0,0.349,,,tests performed,363827251.0,170599221.0,150040841.0,48206588.0,1324042.0,1120005.0,169.75,79.6,70.01,22.49,5226.0,293247.0,0.137,34.4,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-02,25820745.0,185964.0,180093.143,629301.0,945.0,654.857,120474.036,867.668,840.276,2936.183,4.409,3.055,1.16,,,,,,,,,,,,,73999.0,0.345,,,tests performed,365113872.0,170911850.0,150259405.0,48964197.0,1286621.0,1140126.0,170.35,79.74,70.11,22.85,5320.0,284397.0,0.133,34.38,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-03,26107894.0,287149.0,188299.857,630301.0,1000.0,701.571,121813.811,1339.775,878.567,2940.849,4.666,3.273,1.14,,,,,,,,,,,,,73228.0,0.342,,,tests performed,366488450.0,171219037.0,150497414.0,49796615.0,1374578.0,1099789.0,171.0,79.89,70.22,23.23,5131.0,279705.0,0.131,34.36,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-04,26326454.0,218560.0,182264.714,631265.0,964.0,727.857,122833.565,1019.754,850.408,2945.347,4.498,3.396,1.11,,,,,,,,,,,,,72457.0,0.338,,,tests performed,367778211.0,171783306.0,150682483.0,50350832.0,1289761.0,1040783.0,171.6,80.15,70.31,23.49,4856.0,309127.0,0.144,34.34,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-05,26484546.0,158092.0,175478.286,632095.0,830.0,746.429,123571.188,737.623,818.744,2949.219,3.873,3.483,1.08,,,,,,,,,,,,,71686.0,0.334,,,tests performed,368572365.0,172107474.0,150764876.0,50739982.0,794154.0,1058167.0,171.97,80.3,70.34,23.67,4937.0,325947.0,0.152,34.33,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-06,26546399.0,61853.0,169393.143,632514.0,419.0,766.286,123859.781,288.593,790.352,2951.174,1.955,3.575,1.05,,,,,,,,,,,,,70914.0,0.331,,,tests performed,369521071.0,172186641.0,150868539.0,51506685.0,948706.0,1173056.0,172.41,80.34,70.39,24.03,5473.0,331586.0,0.155,34.32,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-07,26616014.0,69615.0,164640.571,632946.0,432.0,765.286,124184.589,324.809,768.177,2953.19,2.016,3.571,1.03,,,,,,,,,,,,,70143.0,0.327,,,tests performed,370659862.0,172652514.0,150995915.0,52053080.0,1138791.0,1165236.0,172.94,80.56,70.45,24.29,5437.0,332913.0,0.155,38.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-08,26793497.0,177483.0,165530.857,634118.0,1172.0,823.143,125012.687,828.097,772.331,2958.658,5.468,3.841,1.0,,,,,,,,,67689970.0,,315.827,,69372.0,0.324,,,tests performed,371840433.0,172885945.0,151169160.0,52827090.0,1180571.0,1144740.0,173.49,80.66,70.53,24.65,5341.0,326675.0,0.152,38.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-09,26972914.0,179417.0,164595.571,635421.0,1303.0,874.286,125849.808,837.121,767.967,2964.738,6.08,4.079,0.98,,,,,,,,,,,,,99279.0,0.463,,,tests performed,373331749.0,172995877.0,151496825.0,53864593.0,1491316.0,1173982.0,174.19,80.72,70.69,25.13,5478.0,297718.0,0.139,37.97,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-10,27135550.0,162636.0,146808.0,636338.0,917.0,862.429,126608.632,758.825,684.975,2969.016,4.279,4.024,0.96,,,,,,,,,,,,,129185.0,0.603,,,tests performed,375028165.0,173402815.0,151866862.0,54786812.0,1696416.0,1219959.0,174.98,80.91,70.86,25.56,5692.0,311968.0,0.146,37.94,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-11,27299336.0,163786.0,138983.143,637467.0,1129.0,886.0,127372.823,764.19,648.465,2974.284,5.268,4.134,0.94,,,,,,,,,,,,,159092.0,0.742,,,tests performed,376813738.0,173901090.0,152092266.0,55852904.0,1785573.0,1290790.0,175.81,81.14,70.96,26.06,6023.0,302541.0,0.141,37.92,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-12,27434286.0,134950.0,135677.143,638346.0,879.0,893.0,128002.47,629.648,633.04,2978.385,4.101,4.167,0.93,,,,,,,,,,,,,188999.0,0.882,,,tests performed,377626315.0,174117725.0,152194707.0,56346995.0,812577.0,1293421.0,176.19,81.24,71.01,26.29,6035.0,287179.0,0.134,37.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-13,27492904.0,58618.0,135215.0,638673.0,327.0,879.857,128275.969,273.499,630.884,2979.911,1.526,4.105,0.91,,,,,,,,,,,,,218905.0,1.021,,,tests performed,378011196.0,174214439.0,152338804.0,56491813.0,384881.0,1212875.0,176.37,81.28,71.08,26.36,5659.0,289685.0,0.135,38.7,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-14,27552267.0,59363.0,133750.429,639151.0,478.0,886.429,128552.944,276.975,624.051,2982.141,2.23,4.136,0.9,,,,,,,,,,,,,248812.0,1.161,,,tests performed,378917750.0,174420792.0,152482989.0,57031422.0,906554.0,1179698.0,176.79,81.38,71.15,26.61,5504.0,252611.0,0.118,38.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-15,27677468.0,125201.0,126281.571,640076.0,925.0,851.143,129137.105,584.161,589.203,2986.457,4.316,3.971,0.88,,,,,,,,,69640999.0,,324.93,,278718.0,1.3,,,tests performed,379776348.0,174665423.0,152576040.0,57563050.0,858598.0,1133702.0,177.2,81.5,71.19,26.86,5290.0,254211.0,0.119,38.68,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-16,27819996.0,142528.0,121011.714,641096.0,1020.0,810.714,129802.11,665.005,564.615,2991.216,4.759,3.783,0.87,,,,,,,,,,,,,241677.0,1.128,,,tests performed,380878261.0,174949012.0,152751771.0,58207145.0,1101913.0,1078073.0,177.71,81.63,71.27,27.16,5030.0,279019.0,0.13,38.66,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-17,27940119.0,120123.0,114938.429,642156.0,1060.0,831.143,130362.578,560.468,536.278,2996.162,4.946,3.878,0.85,,,,,,,,,,,,,204636.0,0.955,,,tests performed,382196732.0,175209007.0,152934928.0,59085282.0,1318471.0,1024081.0,178.32,81.75,71.36,27.57,4778.0,258027.0,0.12,38.64,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-18,28072238.0,132119.0,110414.571,643340.0,1184.0,839.0,130979.017,616.439,515.171,3001.686,5.524,3.915,0.84,,,,,,,,,,,,,167595.0,0.782,,,tests performed,384112607.0,175933938.0,153259174.0,59954912.0,1915875.0,1042696.0,179.22,82.09,71.51,27.97,4865.0,290407.0,0.135,38.61,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-19,28177367.0,105129.0,106154.429,644195.0,855.0,835.571,131469.526,490.509,495.294,3005.675,3.989,3.899,0.84,,,,,,,,,,,,,130553.0,0.609,,,tests performed,385030790.0,176141497.0,153450986.0,60474794.0,918183.0,1057782.0,179.65,82.18,71.6,28.22,4935.0,289110.0,0.135,38.59,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-20,28218180.0,40813.0,103610.857,644592.0,397.0,845.571,131659.951,190.425,483.426,3007.527,1.852,3.945,0.83,,,,,,,,,,,,,93512.0,0.436,,,tests performed,385406305.0,176222268.0,153503892.0,60718386.0,375515.0,1056444.0,179.82,82.22,71.62,28.33,4929.0,286833.0,0.134,38.59,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-21,28258458.0,40278.0,100884.429,644918.0,326.0,823.857,131847.879,187.928,470.705,3009.049,1.521,3.844,0.82,,,,,,,,,,,,,56471.0,0.263,,,tests performed,386298288.0,176406587.0,153654205.0,61279432.0,891983.0,1054363.0,180.24,82.31,71.69,28.59,4919.0,283685.0,0.132,38.57,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-22,28361951.0,103493.0,97783.286,645735.0,817.0,808.429,132330.755,482.876,456.236,3012.86,3.812,3.772,0.8,,,,,,,,,,,,,19430.0,0.091,,,tests performed,387226162.0,176625569.0,153776069.0,61867668.0,927874.0,1064259.0,180.67,82.41,71.75,28.87,4966.0,280021.0,0.131,34.85,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-23,28493336.0,131385.0,96191.429,646714.0,979.0,802.571,132943.77,613.014,448.808,3017.428,4.568,3.745,0.79,,,,,,,,,,,,,19430.0,0.091,,,tests performed,388306875.0,176920320.0,154064354.0,62367146.0,1080713.0,1061231.0,181.18,82.55,71.88,29.1,4951.0,281615.0,0.131,34.82,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-24,28589235.0,95899.0,92730.857,647703.0,989.0,792.429,133391.214,447.444,432.662,3022.043,4.614,3.697,0.78,,,,,,,,,,,,,19430.0,0.091,,,tests performed,389748374.0,177174489.0,154310603.0,63304898.0,1441499.0,1078806.0,181.85,82.67,72.0,29.54,5033.0,280783.0,0.131,34.79,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-25,28679671.0,90436.0,86776.143,648496.0,793.0,736.571,133813.169,421.955,404.879,3025.743,3.7,3.437,0.77,,,,,,,,,,,,,19430.0,0.091,,,tests performed,391253145.0,177448925.0,154573852.0,64282472.0,1504771.0,1020077.0,182.55,82.79,72.12,29.99,4759.0,216427.0,0.101,34.77,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-26,28749552.0,69881.0,81740.714,649184.0,688.0,712.714,134139.218,326.05,381.385,3028.953,3.21,3.325,0.77,,,,,,,,,,,,,19430.0,0.091,,,tests performed,391785022.0,177544796.0,154668487.0,64624776.0,531877.0,964890.0,182.8,82.84,72.16,30.15,4502.0,200471.0,0.094,34.76,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-27,28776794.0,27242.0,79802.0,649437.0,253.0,692.143,134266.324,127.105,372.339,3030.133,1.18,3.229,0.76,,,,,,,,,,,,,19430.0,0.091,,,tests performed,391970436.0,177579708.0,154719004.0,64725099.0,185414.0,937733.0,182.88,82.85,72.19,30.2,4375.0,193920.0,0.09,34.75,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-02-28,28796571.0,19777.0,76873.286,649676.0,239.0,679.714,134358.599,92.275,358.674,3031.248,1.115,3.171,0.75,,,,,,,,,,,,,19430.0,0.091,,,tests performed,392763634.0,177742258.0,155044552.0,65031675.0,793198.0,923621.0,183.26,82.93,72.34,30.34,4309.0,190810.0,0.089,34.72,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,750845.4,25.33,30.06,3503.28293705806
BRA,South America,Brazil,2022-03-01,28818850.0,22279.0,65271.286,649922.0,246.0,598.143,134462.548,103.949,304.542,3032.396,1.148,2.791,0.74,,,,,,,,,,,,,19430.0,0.091,,,tests performed,392925626.0,177836868.0,155071690.0,65073212.0,161992.0,814209.0,183.33,82.97,72.35,30.36,3799.0,173043.0,0.081,34.72,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-03-02,28846495.0,27645.0,50451.286,650254.0,332.0,505.714,134591.533,128.986,235.395,3033.945,1.549,2.36,0.74,,,,,,,,,,,,,19430.0,0.091,,,tests performed,,,,,,744548.0,,,,,3474.0,141712.0,0.066,34.72,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2022-03-03,28906672.0,60177.0,45348.143,650824.0,570.0,445.857,134872.306,280.773,211.585,3036.605,2.659,2.08,0.75,,,,,,,,,69951873.0,,326.38,,19430.0,0.091,,,tests performed,394111796.0,177987744.0,155380086.0,65802661.0,,623346.0,183.88,83.05,72.5,30.7,2908.0,116179.0,0.054,34.93,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
